[(10.0, 0.0), (90.0, 0.0), (90.0, 1.27), (10.0, 1.27)]
[(10.0, 1.27), (11.27, 1.27), (11.27, 58.73), (10.0, 58.73)]
[(88.73, 1.27), (90.0, 1.27), (90.0, 58.73), (88.73, 58.73)]
[(10.0, 58.73), (90.0, 58.73), (90.0, 60.0), (10.0, 60.0)]
[(10.0, 60.0), (12.54, 60.0), (12.54, 97.46), (10.0, 97.46)]
[(87.46, 60.0), (90.0, 60.0), (90.0, 97.46), (87.46, 97.46)]
[(0.0, 98.73), (100.0, 98.73), (100.0, 100.0), (0.0, 100.0)]
[(2.54, 97.46), (12.54, 97.46), (12.54, 98.73), (2.54, 98.73)]
[(87.46, 97.46), (97.46, 97.46), (97.46, 98.73), (87.46, 98.73)]
